ncbiID	fullName	rank	parentID
37093	Tetrahymenina	norank	31277
31277	Hymenostomatida	order	6020
5874	Theileria annulata	species	5873
5873	Theileria	genus	27994
27994	Theileriidae	family	5863
197221	Thermosynechococcus elongatus BP-1	norank	146786
98038	Eutrema halophilum	species	98005
98005	Eutrema	genus	981100
981100	Eutremeae	tribe	3700
5875	Theileria parva	species	5873
5541	Thermomyces lanuginosus	species	5540
5540	Thermomyces	genus	28568
529818	Thecamonas trahens	species	877559
877559	Thecamonas	genus	172820
172820	Apusomonadidae	family	554296
554296	Apusozoa	norank	2759
292415	Thiobacillus denitrificans ATCC 25259	norank	36861
36861	Thiobacillus denitrificans	species	919
919	Thiobacillus	genus	206349
206349	Hydrogenophilaceae	family	119069
119069	Hydrogenophilales	order	28216
63577	Trichoderma atroviride	species	5543
5543	Trichoderma	genus	5129
5129	Hypocreaceae	family	5125
63418	Trichophyton equinum	species	5550
5550	Trichophyton	genus	34384
51453	Trichoderma reesei	species	5543
29875	Trichoderma virens	species	5543
364715	Trypethelium eluteriae	species	271823
271823	Trypethelium	genus	271822
271822	Trypetheliaceae	family	714581
714581	Trypetheliales	order	159987
33188	Uncinocarpus reesii	species	33187
33187	Uncinocarpus	genus	33184
33184	Onygenaceae	family	33183
336963	Uncinocarpus reesii 1704	norank	33188
36033	Vanderwaltozyma polyspora	species	374469
374469	Vanderwaltozyma	genus	4893
27335	Verticillium albo-atrum	species	1036719
3068	Volvox carteri f. nagariensis	forma	3067
3067	Volvox carteri	species	3066
3066	Volvox	genus	3065
3065	Volvocaceae	family	3042
6293	Wuchereria bancrofti	species	6292
6292	Wuchereria	genus	6296
107463	Xanthoria parietina	species	88741
88741	Xanthoria	genus	1301143
1301143	Xanthorioideae	subfamily	88646
88646	Teloschistaceae	family	1302176
1302176	Teloschistineae	suborder	107465
107465	Teloschistales	order	388435
1080233	Zasmidium cellare ATCC 36951	norank	395010
395010	Zasmidium cellare	species	395590
395590	Zasmidium	genus	93133
160035	Zopfia rhizophila	species	160034
160034	Zopfia	genus	160033
160033	Zopfiaceae	family	159987
4956	Zygosaccharomyces rouxii	species	4953
4953	Zygosaccharomyces	genus	4893
264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	norank	120045
120045	Zymomonas mobilis subsp. mobilis	subspecies	542
542	Zymomonas mobilis	species	541
541	Zymomonas	genus	41297
41297	Sphingomonadaceae	family	204457
204457	Sphingomonadales	order	28211
9601	Pongo abelii	species	9599
9581	Hylobates sp.	species	9578
9578	Hylobates	genus	9577
100937	Papio papio	species	9554
9554	Papio	genus	9528
9521	Saimiri sciureus	species	9520
9520	Saimiri	genus	378850
378850	Saimiriinae	subfamily	9498
38020	marmosets	species	57118
57118	unclassified Primates	norank	9443
9446	Lemur	genus	9445
9445	Lemuridae	family	376915
10036	Mesocricetus auratus	species	10035
10035	Mesocricetus	genus	10026
10026	Cricetinae	subfamily	337677
337677	Cricetidae	family	337687
212257	Panda	genus	124867
124867	Pandaceae	family	3646
9777	Trichechus inunguis	species	9776
9776	Trichechus	genus	9775
9775	Trichechidae	family	9774
9774	Sirenia	order	311790
9783	Elephas maximus	species	9782
9782	Elephas	genus	9780
9267	Didelphis virginiana	species	9266
9266	Didelphis	genus	126287
8469	Chelonia mydas	species	8468
8468	Chelonia	genus	8465
8465	Cheloniidae	family	27791
27791	Chelonioidea	superfamily	1579336
1579336	Americhelydia	norank	1579337
1579337	Durocryptodira	norank	8464
8407	Rana temporaria	species	121175
121175	Rana	subgenus	8399
8399	Rana	genus	8397
8397	Ranidae	family	30352
30352	Ranoidea	superfamily	8416
8416	Neobatrachia	suborder	8342
8126	Tilapia	genus	319060
319060	Tilapiini	tribe	318546
318546	Pseudocrenilabrinae	subfamily	319095
319095	African cichlids	norank	8113
8113	Cichlidae	family	1489911
1489911	Cichliformes	order	1489910
1489910	Cichlomorphae	superorder	1489908
1182134	unclassified Tetraodontidae	norank	31031
88653	Alepisaurus ferox	species	88652
88652	Alepisaurus	genus	88651
88651	Alepisauridae	family	143312
143312	Alepisauroidei	suborder	68510
68510	Aulopiformes	order	1489829
1489829	Aulopa	norank	123366
1881884	Bathochordaeus charon	species	1881883
1881883	Bathochordaeus	genus	41302
41302	Oikopleuridae	family	30302
30302	Appendicularia	class	7712
29159	Crassostrea gigas	species	6564
6564	Crassostrea	genus	6563
6563	Ostreidae	family	98302
98302	Ostreoidea	superfamily	6562
6562	Ostreoida	order	6545
6545	Pteriomorphia	subclass	6544
6544	Bivalvia	class	6447
1171616	Meioglossus psammophilus	species	1258549
1258549	Meioglossus	genus	10221
10221	Harrimaniidae	family	10220
10220	Enteropneusta	class	10219
10219	Hemichordata	phylum	33511
186195	Heterodoxus calabyi	species	145265
145265	Heterodoxus	genus	145264
145264	Boopidae	family	50629
50629	Amblycera	suborder	85819
34615	Ixodes persulcatus	species	6944
173820	Pulex irritans	species	154008
154008	Pulex	genus	163163
163163	Pulicinae	subfamily	7511
7511	Pulicidae	family	129369
129369	Pulicoidea	superfamily	140693
140693	Pulicomorpha	suborder	7509
7509	Siphonaptera	order	33392
309941	Bombus affinis	species	144708
144708	Bombus	subgenus	28641
28641	Bombus	genus	83311
83311	Bombini	tribe	70988
70988	Bombinae	subfamily	7458
7454	Vespula vulgaris	species	7451
7451	Vespula	genus	7439
7439	Vespinae	subfamily	7438
7438	Vespidae	family	34725
6184	Schistosoma bovis	species	6181
6192	Fasciola hepatica	species	6191
6191	Fasciola	genus	27843
27843	Fasciolidae	family	404429
404429	Echinostomatoidea	superfamily	27841
27841	Echinostomata	suborder	27871
27871	Plagiorchiida	order	6179
38281	Heteractis magnifica	species	38280
38280	Heteractis	genus	42825
42825	Stichodactylidae	family	6103
472225	Acanthascus dawsoni	species	60886
60886	Rhabdocalyptus	subgenus	472152
472152	Acanthascus	genus	60885
60885	Rossellidae	family	60884
60884	Lyssacinosida	order	60883
60883	Hexasterophora	subclass	60882
60882	Hexactinellida	class	6040
1536790	Salpingoeca euryoecia	species	86017
86017	Salpingoeca	genus	81529
936053	Rhizopus delemar	species	4842
45285	Eremothecium cymbalariae	species	33170
4950	Torulaspora delbrueckii	species	4948
4948	Torulaspora	genus	4893
5147	Sordaria macrospora	species	5146
5146	Sordaria	genus	5148
5286	Rhodotorula toruloides	species	5533
5533	Rhodotorula	genus	1799696
78579	Thermothelomyces thermophila	species	1920207
1920207	Thermothelomyces	genus	35718
42068	Pneumocystis jirovecii	species	4753
4753	Pneumocystis	genus	44281
44281	Pneumocystidaceae	family	37987
37987	Pneumocystidales	order	147553
147553	Pneumocystidomycetes	class	451866
318829	Magnaporthe oryzae	species	148303
5551	Trichophyton rubrum	species	5550
113608	Tetrapisispora phaffii	species	113604
113604	Tetrapisispora	genus	4893
5755	Acanthamoeba castellanii	species	5754
5754	Acanthamoeba	genus	33677
33677	Acanthamoebidae	norank	555407
555407	Centramoebida	norank	1485168
1485168	Longamoebia	order	555280
555280	Discosea	norank	554915
3899	Trifolium repens	species	3898
3898	Trifolium	genus	163742
4522	Lolium perenne	species	4520
4520	Lolium	genus	640630
640630	Loliinae	subtribe	1652081
1652081	Poeae Chloroplast Group 2 (Poeae type)	norank	147387
147387	Poeae	tribe	1648037
1648037	Poodae	norank	147368
4097	Nicotiana tabacum	species	4085
4085	Nicotiana	genus	424562
424562	Nicotianeae	tribe	424554
424554	Nicotianoideae	subfamily	4070
129213	Polytrichum juniperinum	species	3212
3212	Polytrichum	genus	3211
3211	Polytrichaceae	family	3210
3210	Polytrichales	order	113509
113509	Polytrichopsida	class	404260
38833	Micromonas pusilla	species	38832
3077	Chlorella vulgaris	species	3071
5932	Ichthyophthirius multifiliis	species	5931
5931	Ichthyophthirius	genus	37090
37090	Ophryoglenina	norank	31277
1172189	Oxytricha trifallax	species	5943
5943	Oxytricha	genus	1001750
1001750	Oxytrichinae	subfamily	57506
57506	Oxytrichidae	family	693921
693921	Sporadotrichida	order	194286
194286	Stichotrichia	subclass	33829
33829	Spirotrichea	class	431838
12968	Blastocystis hominis	species	12967
12967	Blastocystis	genus	33634
159749	Thalassiosira oceanica	species	35127
2898	Cryptomonas paramecium	species	3030
3030	Cryptomonas	genus	2896
2896	Cryptomonadaceae	family	589350
130081	Galdieria sulphuraria	species	83373
83373	Galdieria	genus	265316
5693	Trypanosoma cruzi	species	47570
47570	Schizotrypanum	subgenus	5690
39717	Paulinella chromatophora	species	39716
39716	Paulinella	genus	39715
39715	Paulinellidae	family	178369
178369	Euglyphida	order	556185
556185	Silicofilosea	norank	1736114
1736114	Imbricatea	norank	136419
54788	Stagonospora	genus	290882
290882	Massarinaceae	family	1255046
208964	Pseudomonas aeruginosa PAO1	norank	287
287	Pseudomonas aeruginosa	species	136841
136841	Pseudomonas aeruginosa group	speciesgroup	286
224911	Bradyrhizobium diazoefficiens USDA 110	norank	1355477
1355477	Bradyrhizobium diazoefficiens	species	374
374	Bradyrhizobium	genus	41294
41294	Bradyrhizobiaceae	family	356
243090	Rhodopirellula baltica SH 1	norank	265606
265606	Rhodopirellula baltica	species	265488
265488	Rhodopirellula	genus	126
126	Planctomycetaceae	family	112
112	Planctomycetales	order	203683
203683	Planctomycetia	class	203682
203682	Planctomycetes	phylum	1783257
243230	Deinococcus radiodurans R1	norank	1299
1299	Deinococcus radiodurans	species	1298
1041015	Drosophila rhopaloa	species	65962
65962	rhopaloa subgroup	speciessubgroup	32346
33392	Holometabola	cohort	33340
33340	Neoptera	infraclass	7496
7496	Pterygota	subclass	85512
104421	Camponotus floridanus	species	13390
13390	Camponotus	genus	72773
72773	Camponotini	tribe	7479
7479	Formicinae	subfamily	36668
7434	Aculeata	infraorder	7400
7400	Apocrita	suborder	7399
113334	Melitaea cinxia	species	104514
104514	Melitaea	genus	171580
171580	Melitaeina	subtribe	171578
171578	Melitaeini	tribe	40040
40040	Nymphalinae	subfamily	33415
33415	Nymphalidae	family	37572
37572	Papilionoidea	superfamily	104431
85604	Amphiesmenoptera	norank	33392
121224	Pediculus humanus corporis	subspecies	121225
33342	Paraneoptera	cohort	33340
125945	Drosophila biarmipes	species	32353
32353	suzukii subgroup	speciessubgroup	32346
126957	Strigamia maritima	species	126956
126956	Strigamia	genus	126955
126955	Linotaeniidae	family	60154
60154	Geophilomorpha	order	115407
115407	Epimorpha	norank	115405
115405	Pleurostigmophora	subclass	7540
7540	Chilopoda	class	61985
61985	Myriapoda	subphylum	197563
12957	Atta cephalotes	species	12956
12956	Atta	genus	143999
143999	Attini	tribe	34695
34695	Myrmicinae	subfamily	36668
13037	Danaus plexippus	species	151542
151542	Danaus	subgenus	13036
13036	Danaus	genus	344705
344705	Danaina	subtribe	30248
30248	Danaini	tribe	127218
127218	Danainae	subfamily	33415
132113	Bombus impatiens	species	144703
144703	Pyrobombus	subgenus	28641
13249	Rhodnius prolixus	species	13248
13248	Rhodnius	genus	70999
70999	Triatominae	subfamily	27479
27479	Reduviidae	family	33356
33356	Reduvioidea	superfamily	33354
33354	Cimicomorpha	norank	33351
33351	Panheteroptera	norank	33349
33349	Neoheteroptera	norank	33347
33347	Euheteroptera	norank	33345
33345	Heteroptera	norank	33343
33343	Prosorrhyncha	norank	7524
136037	Zootermopsis nevadensis	species	7502
7502	Zootermopsis	genus	127821
127821	Termopsini	tribe	127820
127820	Termopsinae	subfamily	7501
7501	Termopsidae	family	1912919
1912919	Termitoidae	norank	1049657
1049657	Blattoidea	superfamily	85823
85823	Blattodea	order	6970
6970	Dictyoptera	norank	33341
33341	Polyneoptera	cohort	33340
13686	Solenopsis invicta	species	13685
13685	Solenopsis	genus	144017
144017	Solenopsidini	tribe	34695
2015173	Ooceraea biroi	species	2015172
2015172	Ooceraea	genus	213859
213859	Dorylinae	subfamily	36668
232323	Hypsibius dujardini	species	58670
58670	Hypsibius	genus	58669
58669	Hypsibiidae	family	149990
149990	Parachela	order	42242
42242	Eutardigrada	class	42241
42241	Tardigrada	phylum	88770
29029	Drosophila eugracilis	species	32349
32349	eugracilis subgroup	speciessubgroup	32346
29030	Drosophila takahashii	species	32354
32354	takahashii subgroup	speciessubgroup	32346
30023	Drosophila elegans	species	32348
32348	elegans subgroup	speciessubgroup	32346
30025	Drosophila ficusphila	species	32350
32350	ficusphila subgroup	speciessubgroup	32346
30033	Drosophila kikkawai	species	32352
32352	montium subgroup	speciessubgroup	32346
32264	Tetranychus urticae	species	32263
32263	Tetranychus	genus	32262
32262	Tetranychidae	family	83146
83146	Tetranychoidea	superfamily	188550
188550	Raphignathae	norank	83145
83145	Eleutherengona	infraorder	6947
6947	Prostigmata	suborder	83136
83136	Trombidiformes	order	6946
6946	Acariformes	superorder	6933
34506	Strongyloides ratti	species	6247
6247	Strongyloides	genus	6246
6246	Strongyloididae	family	55746
55746	Panagrolaimoidea	superfamily	6236
34740	Heliconius melpomene	species	33416
33416	Heliconius	genus	127322
127322	Heliconiini	tribe	40037
40037	Heliconiinae	subfamily	33415
37653	Octopus bimaculoides	species	6643
6643	Octopus	genus	6647
6647	Octopodidae	family	6646
6646	Incirrata	suborder	6638
6638	Octopoda	order	215451
215451	Octopodiformes	superorder	215449
215449	Neocoleoidea	infraclass	6606
6606	Coleoidea	subclass	6605
6605	Cephalopoda	class	6447
42026	Drosophila bipectinata	species	186282
186282	bipectinata species complex	norank	32347
43151	Anopheles darlingi	species	44552
44552	darlingi group	speciesgroup	44546
44546	argyritarsis series	norank	44545
44545	argyritarsis section	norank	44543
44543	Nyssorhynchus	subgenus	7164
46245	Drosophila pseudoobscura pseudoobscura	subspecies	7237
48698	Poecilia formosa	species	8080
8080	Poecilia	genus	586240
586240	Poeciliinae	subfamily	8079
8079	Poeciliidae	family	8087
8087	Cyprinodontoidei	suborder	28738
28738	Cyprinodontiformes	order	1489913
52283	Sarcoptes scabiei	species	52282
52282	Sarcoptes	genus	474019
474019	Sarcoptinae	subfamily	52281
52281	Sarcoptidae	family	83158
83158	Sarcoptoidea	superfamily	223472
223472	Psoroptidia	norank	6951
6951	Astigmata	order	83137
83137	Sarcoptiformes	norank	6946
59894	Ficedula albicollis	species	36292
36292	Ficedula	genus	36291
36291	Muscicapidae	family	9126
60711	Chlorocebus sabaeus	species	392815
392815	Chlorocebus	genus	9528
610380	Harpegnathos saltator	species	604375
604375	Harpegnathos	genus	141711
141711	Ponerini	tribe	43085
43085	Ponerinae	subfamily	36668
6279	Brugia malayi	species	6278
6278	Brugia	genus	6296
6295	Filarioidea	superfamily	2072716
2072716	Spiruromorpha	infraorder	6274
6282	Onchocerca volvulus	species	6281
6281	Onchocerca	genus	6296
72036	Lepeophtheirus salmonis	species	72035
72035	Lepeophtheirus	genus	72034
72034	Caligidae	family	72033
72033	Siphonostomatoida	order	116571
116571	Podoplea	superorder	116569
116569	Neocopepoda	infraclass	6830
6830	Copepoda	subclass	72037
72037	Maxillopoda	class	6657
73382	Capitella sp. 1	species	51293
7375	Lucilia cuprina	species	7374
7374	Lucilia	genus	43914
43914	Luciliinae	subfamily	7371
7371	Calliphoridae	family	43755
43755	Oestroidea	superfamily	43742
43742	Calyptratae	norank	43738
7574	Lingula anatina	species	7571
7571	Lingula	genus	33491
33491	Lingulidae	family	115362
115362	Linguloidea	superfamily	7570
7570	Lingulida	order	115361
115361	Lingulata	class	115360
115360	Linguliformea	subphylum	7568
7568	Brachiopoda	phylum	1206795
77166	Dendroctonus ponderosae	species	77156
77156	Dendroctonus	genus	55867
55867	Scolytinae	subfamily	7042
7042	Curculionidae	family	71529
71529	Curculionoidea	superfamily	41088
7994	Astyanax mexicanus	species	7993
7993	Astyanax	genus	883878
883878	Astyanax clade	norank	533331
533331	Characidae incertae sedis	norank	7992
7992	Characidae	family	1489739
1489739	Characoidei	suborder	7991
7991	Characiformes	order	186628
186628	Characiphysae	superorder	186626
8083	Xiphophorus maculatus	species	8082
8082	Xiphophorus	genus	586240
8128	Oreochromis niloticus	species	8139
8139	Oreochromis	genus	1315725
1315725	Oreochromini	tribe	318546
9103	Meleagris gallopavo	species	9102
9102	Meleagris	genus	466552
466552	Meleagridinae	subfamily	9005
9555	Papio anubis	species	9554
9940	Ovis aries	species	9935
9935	Ovis	genus	9963
9963	Caprinae	subfamily	9895
1093141	Nannochloropsis gaditana CCMP526	norank	72520
72520	Nannochloropsis gaditana	species	5748
5748	Nannochloropsis	genus	425072
425072	Monodopsidaceae	family	425074
425074	Eustigmatales	order	5747
5747	Eustigmatophyceae	phylum	33634
109376	Brassica oleracea var. oleracea	varietas	3712
3712	Brassica oleracea	species	3705
131221	Streptophytina	subphylum	35493
110835	Eragrostis tef	species	38413
38413	Eragrostis	genus	751752
751752	Eragrostidinae	subtribe	147436
147436	Eragrostideae	tribe	147371
147371	Chloridoideae	subfamily	147370
4734	commelinids	norank	1437197
1437197	Petrosaviidae	subclass	4447
1169540	Vitrella brassicaformis CCMP3155	norank	1169539
1169539	Vitrella brassicaformis	species	1169538
1169538	Vitrella	genus	877183
877183	Chromerida	phylum	33630
1173701	Colletotrichum sublineola	species	5455
5455	Colletotrichum	genus	681950
681950	Glomerellaceae	family	1028384
120017	Ustilago hordei	species	5269
13333	Amborella trichopoda	species	13332
13332	Amborella	genus	22097
22097	Amborellaceae	family	261009
261009	Amborellales	order	232365
232365	basal Magnoliophyta	norank	3398
192523	Agaricus bisporus var. bisporus	varietas	5341
5341	Agaricus bisporus	species	5340
5340	Agaricus	genus	5339
5339	Agaricaceae	family	5338
31870	Colletotrichum graminicola	species	5455
332648	Botrytis cinerea B05.10	norank	40559
341663	Aspergillus terreus NIH2624	norank	33178
34305	Lotus japonicus	species	3867
3867	Lotus	genus	163747
163747	Loteae	tribe	3814
34373	Blumeria graminis	species	34372
34372	Blumeria	genus	34371
34371	Erysiphaceae	family	5120
5120	Erysiphales	order	147548
3635	Gossypium hirsutum	species	3633
3633	Gossypium	genus	214907
214907	Malvoideae	subfamily	3629
3629	Malvaceae	family	41938
41938	Malvales	order	91836
3641	Theobroma cacao	species	3640
3640	Theobroma	genus	214909
214909	Byttnerioideae	subfamily	3629
3708	Brassica napus	species	3705
37682	Aegilops tauschii	species	4480
4480	Aegilops	genus	1648030
1648030	Triticinae	subtribe	147389
147389	Triticeae	tribe	1648038
1648038	Triticodae	norank	147368
39946	Oryza sativa Indica Group	norank	4530
4113	Solanum tuberosum	species	4107
413071	Trichoderma virens Gv29-8	norank	29875
41413	Aspergillus glaucus	species	5052
441959	Talaromyces stipitatus ATCC 10500	norank	28564
452589	Trichoderma atroviride IMI 206040	norank	63577
4528	Oryza longistaminata	species	4527
4529	Oryza rufipogon	species	4527
4565	Triticum aestivum	species	4564
4564	Triticum	genus	1648030
4572	Triticum urartu	species	4564
4790	Phytophthora nicotianae	species	4783
4792	Phytophthora parasitica	species	4783
500485	Penicillium rubens Wisconsin 54-1255	norank	1108849
1108849	Penicillium rubens	species	254878
254878	Penicillium chrysogenum species complex	norank	5073
50452	Arabis alpina	species	50451
50451	Arabis	genus	981070
981070	Arabideae	tribe	3700
5053	Aspergillus aculeatus	species	5052
510516	Aspergillus oryzae RIB40	norank	5062
552467	Cryptococcus gattii VGIII	species	1884637
1884637	Cryptococcus gattii species complex	norank	5206
5580	Aureobasidium pullulans	species	5579
5579	Aureobasidium	genus	1570301
1570301	Saccotheciaceae	family	5014
5014	Dothideales	order	451867
559515	Hyaloperonospora arabidopsidis Emoy2	norank	272952
272952	Hyaloperonospora arabidopsidis	species	184462
184462	Hyaloperonospora	genus	4777
4777	Peronosporaceae	family	4776
564608	Micromonas pusilla CCMP1545	norank	38833
5866	Babesia bigemina	species	5864
656061	Tuber melanosporum Mel28	norank	39416
670386	Polysphondylium pallidum PN500	norank	13642
13642	Heterostelium pallidum	species	2058189
2058189	Heterostelium	genus	2058183
2058183	Acytosteliaceae	family	2058181
2058181	Acytosteliales	order	33083
33083	Dictyostelids	norank	142796
694068	Fomitiporia mediterranea MF3/22	norank	208960
208960	Fomitiporia mediterranea	species	167346
167346	Fomitiporia	genus	40424
40424	Hymenochaetaceae	family	139380
139380	Hymenochaetales	order	355688
695850	Saprolegnia parasitica CBS 223.65	norank	101203
717944	Trametes versicolor FP-101664 SS1	norank	5325
5325	Trametes versicolor	species	5324
5324	Trametes	genus	5317
5317	Polyporaceae	family	5303
721885	Stereum hirsutum FP-91666 SS1	norank	40492
40492	Stereum hirsutum	species	5644
5644	Stereum	genus	103376
103376	Stereaceae	family	452342
732165	Dichomitus squalens LYAD-421 SS1	norank	114155
114155	Dichomitus squalens	species	114154
114154	Dichomitus	genus	5317
741275	Punctularia strigosozonata HHB-11173 SS5	norank	202698
202698	Punctularia strigosozonata	species	133746
133746	Punctularia	genus	908827
908827	Punctulariaceae	family	452338
452338	Corticiales	order	355688
741705	Coniophora puteana RWD-64-598 SS2	norank	80637
80637	Coniophora puteana	species	80635
80635	Coniophora	genus	80634
80634	Coniophoraceae	family	227334
742152	Wolfiporia cocos MD-104 SS10	norank	81056
81056	Wolfiporia cocos	species	81055
81055	Wolfiporia	genus	2028212
2028212	Laetiporaceae	family	5303
743788	Fomitopsis pinicola FP-58527 SS1	norank	40483
40483	Fomitopsis pinicola	species	34474
34474	Fomitopsis	genus	1769247
1769247	Fomitopsidaceae	family	5303
753081	Bigelowiella natans CCMP2755	norank	227086
764103	Mixia osmundae IAM 14324	norank	34349
34349	Mixia osmundae	species	34348
34348	Mixia	genus	165795
165795	Mixiaceae	family	432026
432026	Mixiales	order	432025
432025	Mixiomycetes	class	29000
82310	Phlebiopsis gigantea	species	82309
82309	Phlebiopsis	genus	396331
296543	Thalassiosira pseudonana CCMP1335	norank	35128
51351	Brassica rapa subsp. pekinensis	subspecies	3711
595528	Capsaspora owczarzaki ATCC 30864	norank	192875
92000001	Acinetobacter baumannii 92000001	norank	470
909768	Acinetobacter calcoaceticus/baumannii complex	species group	469
131567	cellular organisms	no rank	1
92000002	Acinetobacter baumannii 92000002	norank	470
92000003	Acinetobacter baumannii 92000003	norank	470
92000004	Acinetobacter seifertii 92000004	norank	1530123
1530123	Acinetobacter seifertii	species	909768
92000005	Acinetobacter baumannii 92000005	norank	470
92000006	Acinetobacter baumannii 92000006	norank	470
92000007	Acinetobacter baumannii 92000007	norank	470
92000008	Acinetobacter baumannii 92000008	norank	470
92000009	Acinetobacter baumannii 92000009	norank	470
92000010	Acinetobacter baumannii 92000010	norank	470
92000011	Acinetobacter baumannii 92000011	norank	470
92000012	Acinetobacter baumannii 92000012	norank	470
92000013	Acinetobacter baumannii 92000013	norank	470
92000014	Acinetobacter baumannii 92000014	norank	470
92000015	Acinetobacter baumannii 92000015	norank	470
92000016	Acinetobacter baumannii 92000016	norank	470
92000017	Acinetobacter baumannii 92000017	norank	470
92000018	Acinetobacter baumannii 92000018	norank	470
92000019	Acinetobacter baumannii 92000019	norank	470
92000020	Acinetobacter baumannii 92000020	norank	470
92000021	Acinetobacter baumannii 92000021	norank	470
92000022	Acinetobacter baumannii 92000022	norank	470
92000023	Acinetobacter baumannii 92000023	norank	470
92000024	Acinetobacter baumannii 92000024	norank	470
92000025	Acinetobacter baumannii 92000025	norank	470
92000026	Acinetobacter baumannii 92000026	norank	470
92000027	Acinetobacter baumannii 92000027	norank	470
92000028	Acinetobacter baumannii 92000028	norank	470
92000029	Acinetobacter baumannii 92000029	norank	470
92000030	Acinetobacter baumannii 92000030	norank	470
92000031	Acinetobacter baumannii 92000031	norank	470
92000032	Acinetobacter baumannii 92000032	norank	470
92000033	Acinetobacter baumannii 92000033	norank	470
92000034	Acinetobacter baumannii 92000034	norank	470
92000035	Acinetobacter baumannii 92000035	norank	470
92000036	Acinetobacter baumannii 92000036	norank	470
92000037	Acinetobacter baumannii 92000037	norank	470
92000038	Acinetobacter baumannii 92000038	norank	470
92000039	Acinetobacter baumannii 92000039	norank	470
92000040	Acinetobacter baumannii 92000040	norank	470
92000041	Acinetobacter baumannii 92000041	norank	470
92000042	Acinetobacter baumannii 92000042	norank	470
92000043	Acinetobacter baumannii 92000043	norank	470
92000044	Acinetobacter baumannii 92000044	norank	470
92000045	Acinetobacter baumannii 92000045	norank	470
92000046	Acinetobacter baumannii 92000046	norank	470
92000047	Acinetobacter baumannii 92000047	norank	470
92000048	Acinetobacter baumannii 92000048	norank	470
92000049	Acinetobacter baumannii 92000049	norank	470
92000050	Acinetobacter baumannii 92000050	norank	470
92000051	Acinetobacter baumannii 92000051	norank	470
92000052	Acinetobacter baumannii 92000052	norank	470
92000053	Acinetobacter baumannii 92000053	norank	470
92000054	Acinetobacter baumannii 92000054	norank	470
92000055	Acinetobacter baumannii 92000055	norank	470
92000056	Acinetobacter baumannii 92000056	norank	470
92000057	Acinetobacter baumannii 92000057	norank	470
92000058	Acinetobacter baumannii 92000058	norank	470
92000059	Acinetobacter baumannii 92000059	norank	470
92000060	Acinetobacter baumannii 92000060	norank	470
92000061	Acinetobacter baumannii 92000061	norank	470
92000062	Acinetobacter baumannii 92000062	norank	470
92000063	Acinetobacter baumannii 92000063	norank	470
92000064	Acinetobacter baumannii 92000064	norank	470
92000065	Acinetobacter baumannii 92000065	norank	470
92000066	Acinetobacter baumannii 92000066	norank	470
92000067	Acinetobacter baumannii 92000067	norank	470
92000068	Acinetobacter baumannii 92000068	norank	470
92000069	Acinetobacter baumannii 92000069	norank	470
92000070	Acinetobacter baumannii 92000070	norank	470
92000071	Acinetobacter baumannii 92000071	norank	470
92000072	Acinetobacter baumannii 92000072	norank	470
92000073	Acinetobacter baumannii 92000073	norank	470
92000074	Acinetobacter baumannii 92000074	norank	470
92000075	Acinetobacter baumannii 92000075	norank	470
92000076	Acinetobacter baumannii 92000076	norank	470
92000077	Acinetobacter baumannii 92000077	norank	470
92000078	Acinetobacter baumannii 92000078	norank	470
92000079	Acinetobacter baumannii 92000079	norank	470
92000080	Acinetobacter baumannii 92000080	norank	470
92000081	Acinetobacter baumannii 92000081	norank	470
92000082	Acinetobacter baumannii 92000082	norank	470
92000083	Acinetobacter baumannii 92000083	norank	470
92000084	Acinetobacter baumannii 92000084	norank	470
92000085	Acinetobacter baumannii 92000085	norank	470
92000086	Acinetobacter baumannii 92000086	norank	470
92000087	Acinetobacter baumannii 92000087	norank	470
92000088	Acinetobacter baumannii 92000088	norank	470
92000089	Acinetobacter baumannii 92000089	norank	470
92000090	Acinetobacter baumannii 92000090	norank	470
92000091	Acinetobacter baumannii 92000091	norank	470
92000092	Acinetobacter baumannii 92000092	norank	470
92000093	Acinetobacter baumannii 92000093	norank	470
92000094	Acinetobacter baumannii 92000094	norank	470
92000095	Acinetobacter baumannii 92000095	norank	470
92000096	Acinetobacter baumannii 92000096	norank	470
92000097	Acinetobacter baumannii 92000097	norank	470
92000098	Acinetobacter baumannii 92000098	norank	470
92000099	Acinetobacter baumannii 92000099	norank	470
92000100	Acinetobacter baumannii 92000100	norank	470
92000101	Acinetobacter baumannii 92000101	norank	470
92000102	Acinetobacter baumannii 92000102	norank	470
92000103	Acinetobacter baumannii 92000103	norank	470
92000104	Acinetobacter baumannii 92000104	norank	470
92000105	Acinetobacter baumannii 92000105	norank	470
92000106	Acinetobacter sp. 92000106	norank	1217692
1217692	Acinetobacter sp. NIPH 298	species	469
92000107	Acinetobacter baumannii 92000107	norank	470
92000108	Acinetobacter baumannii 92000108	norank	470
92000109	Acinetobacter baumannii 92000109	norank	470
92000110	Acinetobacter pittii 92000110	norank	48296
48296	Acinetobacter pittii	species	909768
92000111	Acinetobacter baumannii 92000111	norank	470
92000112	Acinetobacter baumannii 92000112	norank	470
92000113	Acinetobacter baumannii 92000113	norank	470
92000114	Acinetobacter sp. 92000114	norank	1217692
92000115	Acinetobacter baumannii 92000115	norank	470
92000116	Acinetobacter baumannii 92000116	norank	470
92000117	Acinetobacter baumannii 92000117	norank	470
