ncbiID	fullName	rank	parentID
480117	Cyclorrhapha	norank	480118
480118	Eremoneura	norank	43733
43733	Muscomorpha	infraorder	7203
7203	Brachycera	suborder	7147
7220	Drosophila erecta	species	32351
32351	melanogaster subgroup	species subgroup	32346
7222	Drosophila grimshawi	species	32378
32378	grimshawi subgroup	species subgroup	48302
48302	grimshawi group	species group	48301
48301	grimshawi clade	norank	48384
48384	picture wing clade	norank	504493
504493	Hawaiian Drosophila	norank	7215
7227	Drosophila melanogaster	species	32351
7230	Drosophila mojavensis	species	198037
198037	mojavensis species complex	norank	32324
32324	mulleri subgroup	species subgroup	32321
32321	repleta group	species group	32281
32281	Drosophila	subgenus	7215
7234	Drosophila persimilis	species	32358
32358	pseudoobscura subgroup	species subgroup	32355
32355	obscura group	species group	32341
7237	Drosophila pseudoobscura	species	32358
7238	Drosophila sechellia	species	32351
7240	Drosophila simulans	species	32351
7244	Drosophila virilis	species	32335
32335	virilis group	species group	32281
7260	Drosophila willistoni	species	32367
32367	willistoni subgroup	species subgroup	32365
32365	willistoni group	species group	32341
7245	Drosophila yakuba	species	32351
9371	Echinops telfairi	species	9370
9370	Echinops	genus	176113
176113	Tenrecinae	subfamily	9369
9369	Tenrecidae	family	311790
311790	Afrotheria	superorder	9347
2880	Ectocarpus siliculosus	species	2879
2879	Ectocarpus	genus	2878
2878	Ectocarpaceae	family	2877
2877	Ectocarpales	order	2870
2870	Phaeophyceae	phylum	569578
569578	PX clade	norank	33634
269484	Ehrlichia canis str. Jake	norank	944
944	Ehrlichia canis	species	106178
106178	canis group	species group	943
943	Ehrlichia	genus	942
942	Anaplasmataceae	family	766
766	Rickettsiales	order	28211
5802	Eimeria tenella	species	5800
5800	Eimeria	genus	5799
5799	Eimeriidae	family	423054
1147741	Elaeophora elaphi	species	1147740
1147740	Elaeophora	genus	6296
280463	Emiliania huxleyi CCMP1516	norank	2903
2903	Emiliania huxleyi	species	2902
2902	Emiliania	genus	418966
418966	Noelaerhabdaceae	family	73020
73020	Isochrysidales	order	2830
2830	Haptophyceae	norank	2759
6035	Encephalitozoon cuniculi	species	6033
6033	Encephalitozoon	genus	36734
36734	Unikaryonidae	family	6032
6032	Apansporoblastina	suborder	6029
31281	Enterocytozoon bieneusi	species	27971
27971	Enterocytozoon	genus	27970
27970	Enterocytozoonidae	family	6032
46681	Entamoeba dispar	species	5758
5758	Entamoeba	genus	33084
33084	Entamoebidae	family	555406
555406	Archamoebae	norank	554915
5759	Entamoeba histolytica	species	5758
51028	Enterobius vermicularis	species	51027
51027	Enterobius	genus	51026
51026	Oxyuridae	family	51025
51025	Oxyuroidea	superfamily	70426
70426	Oxyurida	order	119089
9796	Equus caballus	species	35510
35510	Equus	subgenus	9789
9789	Equus	genus	9788
9788	Equidae	family	9787
9787	Perissodactyla	order	314145
9365	Erinaceus europaeus	species	9364
9364	Erinaceus	genus	30577
30577	Erinaceinae	subfamily	9363
9363	Erinaceidae	family	9362
9362	Insectivora	order	314145
511145	Escherichia coli str. K-12 substr. MG1655	norank	83333
83333	Escherichia coli K-12	norank	562
562	Escherichia coli	species	561
561	Escherichia	genus	543
543	Enterobacteriaceae	family	91347
91347	Enterobacterales	order	1236
71139	Eucalyptus grandis	species	3932
3932	Eucalyptus	genus	1699524
1699524	Eucalypteae	tribe	1699513
1699513	Myrtoideae	subfamily	3931
3931	Myrtaceae	family	41944
41944	Myrtales	order	91836
9685	Felis catus	species	9682
9682	Felis	genus	338152
338152	Felinae	subfamily	9681
9681	Felidae	family	379583
379583	Feliformia	suborder	33554
186035	Fragilariopsis	genus	33852
33852	Bacillariaceae	family	33851
33851	Bacillariales	order	33850
33850	Bacillariophycidae	norank	33849
33849	Bacillariophyceae	class	2836
2836	Bacillariophyta	phylum	33634
31033	Takifugu rubripes	species	31032
31032	Takifugu	genus	31031
31031	Tetraodontidae	family	32517
32517	Tetradontoidea	superfamily	31028
31028	Tetraodontoidei	suborder	31022
31022	Tetraodontiformes	order	1489922
1489922	Eupercaria	norank	1489872
1489872	Percomorphaceae	norank	123369
123369	Euacanthomorphacea	norank	123368
123368	Acanthomorphata	norank	123367
123367	Ctenosquamata	norank	123366
123366	Eurypterygia	norank	123365
123365	Neoteleostei	norank	1489388
1489388	Euteleosteomorpha	norank	186625
5518	Fusarium graminearum	species	569360
569360	Fusarium sambucinum species complex	norank	5506
5506	Fusarium	genus	110618
110618	Nectriaceae	family	5125
5125	Hypocreales	order	222543
222543	Hypocreomycetidae	subclass	147550
59765	Fusarium oxysporum f. sp. lycopersici	norank	5507
5507	Fusarium oxysporum	species	171631
171631	Fusarium oxysporum species complex	norank	5506
117187	Fusarium verticillioides	species	171627
171627	Fusarium fujikuroi species complex	norank	5506
8049	Gadus morhua	species	8048
8048	Gadus	genus	8045
8045	Gadidae	family	1489845
1489845	Gadoidei	suborder	8043
8043	Gadiformes	order	1489843
1489843	Gadariae	norank	1489841
1489841	Zeiogadaria	norank	1489838
1489838	Paracanthomorphacea	norank	123368
9031	Gallus gallus	species	9030
9030	Gallus	genus	9072
9072	Phasianinae	subfamily	9005
9005	Phasianidae	family	8976
8976	Galliformes	order	1549675
69293	Gasterosteus aculeatus	species	69292
69292	Gasterosteus	genus	69291
69291	Gasterosteidae	family	1490020
1490020	Gasterosteales	infraorder	8100
8100	Cottioidei	suborder	8111
8111	Perciformes	order	1489922
42742	Gelatoporia subvermispora	species	98757
98757	Gelatoporia	genus	2028217
2028217	Gelatoporiaceae	family	5303
5303	Polyporales	order	355688
355688	Agaricomycetes incertae sedis	norank	155619
243231	Geobacter sulfurreducens PCA	norank	35554
35554	Geobacter sulfurreducens	species	28231
28231	Geobacter	genus	213422
213422	Geobacteraceae	family	69541
69541	Desulfuromonadales	order	28221
5741	Giardia intestinalis	species	5740
5740	Giardia	genus	68459
68459	Giardiinae	subfamily	5739
5739	Hexamitidae	family	5738
5738	Diplomonadida	norank	207245
207245	Fornicata	norank	2759
36090	Globodera pallida	species	31242
31242	Globodera	genus	33286
33286	Heteroderinae	subfamily	6301
6301	Heteroderidae	family	33284
33284	Tylenchoidea	superfamily	33283
33072	Gloeobacter violaceus	species	33071
33071	Gloeobacter	genus	1890422
1890422	Gloeobacteraceae	family	307595
307595	Gloeobacterales	order	307596
307596	Gloeobacteria	class	1117
3847	Glycine max	species	1462606
1462606	Soja	subgenus	3846
3846	Glycine	genus	163735
163735	Phaseoleae	tribe	2233855
2233855	indigoferoid/millettioid clade	norank	2231382
2231382	NPAAA clade	norank	2231393
2231393	50 kb inversion clade	norank	3814
3814	Papilionoideae	subfamily	3803
3803	Fabaceae	family	72025
72025	Fabales	order	91835
637853	Gongylonema pulchrum	species	637852
637852	Gongylonema	genus	637851
637851	Gongylonematidae	family	214002
214002	Spiruroidea	superfamily	2072716
9593	Gorilla gorilla	species	9592
9592	Gorilla	genus	207598
207598	Homininae	subfamily	9604
9604	Hominidae	family	314295
314295	Hominoidea	superfamily	9526
9526	Catarrhini	parvorder	314293
55529	Guillardia theta	species	55528
55528	Guillardia	genus	589343
589343	Geminigeraceae	family	589342
589342	Pyrenomonadales	order	3027
6289	Haemonchus contortus	species	6288
6288	Haemonchus	genus	33260
33260	Haemonchinae	subfamily	126387
126387	Haemonchidae	family	6314
862964	Haemophilus influenzae 10810	norank	727
727	Haemophilus influenzae	species	724
724	Haemophilus	genus	712
712	Pasteurellaceae	family	135625
135625	Pasteurellales	order	1236
6290	Haemonchus placei	species	6288
309800	Haloferax volcanii DS2	norank	2246
2246	Haloferax volcanii	species	2251
2251	Haloferax	genus	1644056
1644056	Haloferacaceae	family	1644055
1644055	Haloferacales	order	183963
183963	Halobacteria	class	28890
6339	Heligmosomoides polygyrus	species	6338
6338	Heligmosomoides	genus	33269
33269	Heligmosomatidae	family	6314
6412	Helobdella robusta	species	6411
6411	Helobdella	genus	6407
6407	Glossiphoniidae	family	2218738
2218738	Glossiphoniiformes	suborder	2218736
2218736	Hirudinida	order	55824
55824	Hirudinea	subclass	42113
42113	Clitellata	class	6340
464988	Hemiselmis andersenii	species	77924
77924	Hemiselmis	genus	589351
589351	Hemiselmidaceae	family	589350
589350	Cryptomonadales	order	3027
13563	Heterobasidion annosum	species	256003
256003	Heterobasidion annosum species complex	norank	13562
13562	Heterobasidion	genus	40420
40420	Bondarzewiaceae	family	452342
452342	Russulales	order	355688
37862	Heterorhabditis bacteriophora	species	37861
37861	Heterorhabditis	genus	33254
33254	Heterorhabditidae	family	55879
9606	Homo sapiens	species	9605
9605	Homo	genus	207598
6087	Hydra vulgaris	species	6083
6083	Hydra	genus	6080
6080	Hydridae	family	1612408
1612408	Aplanulata	suborder	406427
406427	Anthoathecata	order	37516
37516	Hydroidolina	subclass	6074
6074	Hydrozoa	class	6073
100027	Hysterium pulicare	species	100026
100026	Hysterium	genus	100025
100025	Hysteriaceae	family	191554
191554	Hysteriales	order	451868
160233	Ignicoccus hospitalis	species	54258
54258	Ignicoccus	genus	2272
6945	Ixodes scapularis	species	6944
6944	Ixodes	genus	426442
426442	Ixodinae	subfamily	6939
6939	Ixodidae	family	297308
297308	Ixodoidea	superfamily	6935
6935	Ixodida	order	6934
6934	Parasitiformes	superorder	6933
6933	Acari	subclass	6854
6854	Arachnida	class	6843
6843	Chelicerata	subphylum	6656
28985	Kluyveromyces lactis	species	4910
4910	Kluyveromyces	genus	4893
381046	Lachancea thermotolerans	species	300275
300275	Lachancea	genus	4893
4914	Lachancea waltii	species	300275
374847	Candidatus Korarchaeum cryptofilum OPF8	norank	498846
498846	Candidatus Korarchaeum cryptofilum	species	498845
498845	Candidatus Korarchaeum	genus	51967
51967	Candidatus Korarchaeota	phylum	1783275
29883	Laccaria bicolor	species	29882
29882	Laccaria	genus	5351
5351	Tricholomataceae	family	5338
30538	Vicugna pacos	species	30539
30539	Vicugna	genus	9835
9835	Camelidae	family	9834
9834	Tylopoda	suborder	91561
136370	Umbilicaria pustulata	species	87270
87270	Umbilicaria	genus	87265
87265	Umbilicariaceae	family	452227
452227	Umbilicariales	order	1520791
1520791	Umbilicariomycetidae	subclass	1520881
7897	Latimeria chalumnae	species	7896
7896	Latimeria	genus	7895
7895	Coelacanthidae	family	7894
7894	Coelacanthiformes	order	118072
118072	Coelacanthimorpha	norank	8287
5660	Leishmania braziliensis	species	37617
37617	Leishmania braziliensis species complex	species group	37616
37616	Viannia	subgenus	5658
5658	Leishmania	genus	1286322
1286322	Leishmaniinae	subfamily	5654
5654	Trypanosomatidae	family	5653
5653	Kinetoplastida	order	33682
33682	Euglenozoa	norank	2759
5671	Leishmania infantum	species	38574
38574	Leishmania donovani species complex	species group	38568
38568	Leishmania	subgenus	5658
347515	Leishmania major strain Friedlin	norank	5664
5664	Leishmania major	species	38581
38581	Leishmania major species complex	species group	38568
690899	Lentithecium fluviatile	species	690896
690896	Lentithecium	genus	715298
715298	Lentitheciaceae	family	1255046
1255046	Massarineae	suborder	92860
5022	Leptosphaeria maculans	species	220671
220671	Leptosphaeria maculans species complex	norank	5021
5021	Leptosphaeria	genus	34374
34374	Leptosphaeriaceae	family	715340
7918	Lepisosteus oculatus	species	7916
7916	Lepisosteus	genus	7915
7915	Lepisosteidae	family	7914
7914	Semionotiformes	order	1489100
1489100	Holostei	infraclass	41665
741139	Lepidopterella palustris	species	561967
561967	Lepidopterella	genus	281106
281106	Argynnaceae	family	603422
603422	Mytilinidiales	order	451868
83485	Linepithema humile	species	83484
83484	Linepithema	genus	40139
40139	Dolichoderinae	subfamily	36668
36668	Formicidae	family	2153479
2153479	Formicoidea	superfamily	7434
4006	Linum usitatissimum	species	4005
4005	Linum	genus	4004
4004	Linaceae	family	3646
3646	Malpighiales	order	91835
42156	Litomosoides sigmodontis	species	6298
6298	Litomosoides	genus	6296
7209	Loa loa	species	7208
7208	Loa	genus	6296
36913	Lodderomyces	genus	1535325
372055	Lophiostoma macrostomum	species	45148
45148	Lophiostoma	genus	45147
45147	Lophiostomataceae	family	92860
225164	Lottia gigantea	species	72691
72691	Lottia	genus	69676
69676	Lottiidae	family	216260
216260	Lottioidea	superfamily	69675
69675	Patellogastropoda	subclass	6448
6448	Gastropoda	class	6447
6447	Mollusca	phylum	1206795
9785	Loxodonta africana	species	9784
9784	Loxodonta	genus	9780
9780	Elephantidae	family	9779
9779	Proboscidea	order	311790
9315	Notamacropus eugenii	species	1960649
1960649	Notamacropus	genus	9307
9307	Macropodidae	family	38609
38609	Diprotodontia	order	9263
9263	Metatheria	norank	32525
9544	Macaca mulatta	species	9539
9539	Macaca	genus	9528
9528	Cercopithecinae	subfamily	9527
9527	Cercopithecidae	family	314294
314294	Cercopithecoidea	superfamily	9526
1126212	Macrophomina phaseolina MS6	norank	35725
35725	Macrophomina phaseolina	species	35724
35724	Macrophomina	genus	45131
148305	Magnaporthe grisea	species	148303
148303	Magnaporthe	genus	81093
81093	Magnaporthaceae	family	639021
639021	Magnaporthales	order	222544
3750	Malus domestica	species	3749
3749	Malus	genus	721813
721813	Maleae	tribe	171637
171637	Amygdaloideae	subfamily	3745
3745	Rosaceae	family	3744
3744	Rosales	order	91835
76773	Malassezia globosa	species	55193
55193	Malassezia	genus	742845
742845	Malasseziaceae	family	162474
162474	Malasseziales	order	1538075
1538075	Malasseziomycetes	class	452284
452284	Ustilaginomycotina	subphylum	5204
3983	Manihot esculenta	species	3982
3982	Manihot	genus	235883
235883	Manihoteae	tribe	235631
235631	Crotonoideae	subfamily	3977
3977	Euphorbiaceae	family	3646
869210	Marinithermus hydrothermalis DSM 14884	norank	186192
186192	Marinithermus hydrothermalis	species	186191
186191	Marinithermus	genus	188786
188786	Thermaceae	family	68933
68933	Thermales	order	188787
394221	Maricaulis maris MCS10	norank	74318
74318	Maricaulis maris	species	74317
74317	Maricaulis	genus	69657
69657	Hyphomonadaceae	family	204455
204455	Rhodobacterales	order	28211
717774	Marinomonas mediterranea MMB-1	norank	119864
119864	Marinomonas mediterranea	species	28253
28253	Marinomonas	genus	135620
135620	Oceanospirillaceae	family	135619
3880	Medicago truncatula	species	3877
3877	Medicago	genus	163742
163742	Trifolieae	tribe	2233839
2233839	IRL clade	norank	2233838
2233838	Hologalegina	norank	2231382
298350	Meloidogyne floridensis	species	189290
189290	Meloidogyne	genus	33285
33285	Meloidogyninae	subfamily	315429
315429	Meloidogynidae	family	33284
6305	Meloidogyne hapla	species	189290
6306	Meloidogyne incognita	species	654580
654580	Meloidogyne incognita group	norank	189290
203908	Melampsora larici-populina	species	5260
5260	Melampsora	genus	5259
5259	Melampsoraceae	family	5258
5258	Pucciniales	order	162484
162484	Pucciniomycetes	class	29000
29000	Pucciniomycotina	subphylum	5204
100047	Melanomma pulvis-pyrius	species	45308
45308	Melanomma	genus	45307
45307	Melanommataceae	family	92860
269797	Methanosarcina barkeri str. Fusaro	norank	2208
2208	Methanosarcina barkeri	species	2207
2207	Methanosarcina	genus	2206
2206	Methanosarcinaceae	family	94695
94695	Methanosarcinales	order	224756
224756	Methanomicrobia	class	28890
259564	Methanococcoides burtonii DSM 6242	norank	29291
29291	Methanococcoides burtonii	species	2225
2225	Methanococcoides	genus	2206
243233	Methylococcus capsulatus str. Bath	norank	414
414	Methylococcus capsulatus	species	413
413	Methylococcus	genus	403
403	Methylococcaceae	family	135618
135618	Methylococcales	order	1236
265072	Methylobacillus flagellatus KT	norank	405
405	Methylobacillus flagellatus	species	404
404	Methylobacillus	genus	32011
32011	Methylophilaceae	family	32003
32003	Nitrosomonadales	order	28216
243232	Methanocaldococcus jannaschii DSM 2661	norank	2190
2190	Methanocaldococcus jannaschii	species	196118
196118	Methanocaldococcus	genus	196117
196117	Methanocaldococcaceae	family	2182
2182	Methanococcales	order	183939
183939	Methanococci	class	28890
2320	Methanopyrus kandleri	species	2319
2319	Methanopyrus	genus	183713
183713	Methanopyraceae	family	68985
68985	Methanopyrales	order	183988
183988	Methanopyri	class	28890
410358	Methanocorpusculum labreanum Z	norank	83984
83984	Methanocorpusculum labreanum	species	2192
2192	Methanocorpusculum	genus	88404
88404	Methanocorpusculaceae	family	2191
2191	Methanomicrobiales	order	224756
43687	Metallosphaera sedula	species	41980
41980	Metallosphaera	genus	118883
118883	Sulfolobaceae	family	2281
2281	Sulfolobales	order	183924
187420	Methanothermobacter thermautotrophicus str. Delta H	norank	145262
145262	Methanothermobacter thermautotrophicus	species	145260
145260	Methanothermobacter	genus	2159
2159	Methanobacteriaceae	family	2158
2158	Methanobacteriales	order	183925
183925	Methanobacteria	class	28890
449447	Microcystis aeruginosa NIES-843	norank	1126
1126	Microcystis aeruginosa	species	1125
1125	Microcystis	genus	1890449
1890449	Microcystaceae	family	1118
554155	Microsporum canis CBS 113480	norank	63405
63405	Microsporum canis	species	34392
34392	Microsporum	genus	34384
34384	Arthrodermataceae	family	33183
392814	Micromonas sp. CCMP490	species	38832
38832	Micromonas	genus	41873
41873	Mamiellaceae	family	13792
13792	Mamiellales	order	1035538
1035538	Mamiellophyceae	class	3152
3152	prasinophytes	norank	3041
535722	Nannizzia gypsea CBS 118893	norank	63402
63402	Nannizzia gypsea	species	1915381
1915381	Nannizzia	genus	34384
30608	Microcebus murinus	species	13149
13149	Microcebus	genus	30615
30615	Cheirogaleidae	family	376915
376915	Lemuriformes	infraorder	376911
376911	Strepsirrhini	suborder	9443
296587	Micromonas commoda	species	38832
4155	Erythranthe guttata	species	1502711
1502711	Erythranthe	genus	41399
41399	Phrymaceae	family	4143
4143	Lamiales	order	91888
91888	lamiids	norank	71274
71274	asterids	subclass	1437201
81824	Monosiga brevicollis	species	81525
81525	Monosiga	genus	81529
81529	Salpingoecidae	family	1924738
1924738	Craspedida	norank	28009
28009	Choanoflagellida	order	33154
13616	Monodelphis domestica	species	13615
13615	Monodelphis	genus	126287
126287	Didelphinae	subfamily	9265
9265	Didelphidae	family	38605
38605	Didelphimorphia	order	9263
153609	Moniliophthora perniciosa	species	221102
221102	Moniliophthora	genus	654128
654128	Marasmiaceae	family	5338
36080	Mucor circinelloides	species	4830
4830	Mucor	genus	34489
34489	Mucoraceae	family	1344963
1344963	Mucorineae	suborder	4827
4827	Mucorales	order	2212703
2212703	Mucoromycetes	class	451507
451507	Mucoromycotina	subphylum	1913637
1913637	Mucoromycota	phylum	112252
10090	Mus musculus	species	862507
862507	Mus	subgenus	10088
10088	Mus	genus	39107
39107	Murinae	subfamily	10066
10066	Muridae	family	337687
337687	Muroidea	norank	1963758
1963758	Myomorpha	suborder	9989
9669	Mustela putorius furo	subspecies	9668
9668	Mustela putorius	species	9665
9665	Mustela	genus	169418
169418	Mustelinae	subfamily	9655
9655	Mustelidae	family	379584
1047171	Zymoseptoria tritici	species	1047167
1047167	Zymoseptoria	genus	93133
59463	Myotis lucifugus	species	9434
9434	Myotis	genus	9431
9431	Vespertilionidae	family	30560
30560	Microchiroptera	suborder	9397
9397	Chiroptera	order	314145
1168546	Myriangium duriaei CBS 260.36	norank	147570
147570	Myriangium duriaei	species	147569
147569	Myriangium	genus	147568
147568	Myriangiaceae	family	45676
45676	Myriangiales	order	451867
5762	Naegleria gruberi	species	5761
5761	Naegleria	genus	5765
5765	Vahlkampfiidae	family	41165
41165	Schizopyrenida	order	5752
5752	Heterolobosea	class	2759
160232	Nanoarchaeum equitans	species	193568
193568	Nanoarchaeum	genus	1890941
1890941	Nanoarchaeaceae	family	1890940
1890940	Nanoarchaeales	order	192989
192989	Nanoarchaeota	phylum	1783276
1783276	DPANN group	norank	2157
7425	Nasonia vitripennis	species	7424
7424	Nasonia	genus	272242
272242	Pteromalinae	subfamily	7423
7423	Pteromalidae	family	7422
7422	Chalcidoidea	superfamily	272201
272201	Chaldicoidea group	norank	1955251
1955251	Terebrantes	infraorder	7400
348780	Natronomonas pharaonis DSM 2160	norank	2257
2257	Natronomonas pharaonis	species	63743
63743	Natronomonas	genus	1963268
1963268	Haloarculaceae	family	2235
2235	Halobacteriales	order	183963
51031	Necator americanus	species	51030
51030	Necator	genus	53477
53477	Bunostominae	subfamily	33278
70791	[Nectria] haematococca mpVI	norank	140110
140110	[Nectria] haematococca	species	232080
232080	Fusarium solani species complex	norank	5506
242231	Neisseria gonorrhoeae FA 1090	norank	485
485	Neisseria gonorrhoeae	species	482
482	Neisseria	genus	481
481	Neisseriaceae	family	206351
206351	Neisseriales	order	28216
45351	Nematostella vectensis	species	45350
45350	Nematostella	genus	45349
45349	Edwardsiidae	family	6103
6103	Actiniaria	order	6102
29176	Neospora caninum	species	29175
29175	Neospora	genus	5809
5809	Sarcocystidae	family	423054
1287680	Neofusicoccum parvum UCRNP2	norank	310453
310453	Neofusicoccum parvum	species	407951
407951	Neofusicoccum	genus	45131
5141	Neurospora crassa	species	5140
5140	Neurospora	genus	5148
5148	Sordariaceae	family	5139
29879	Neurospora discreta	species	5140
40127	Neurospora tetrasperma	species	5140
27835	Nippostrongylus brasiliensis	species	27834
27834	Nippostrongylus	genus	53472
53472	Nippostrongylinae	subfamily	27833
27833	Heligmonellidae	family	6314
228410	Nitrosomonas europaea ATCC 19718	norank	915
915	Nitrosomonas europaea	species	914
914	Nitrosomonas	genus	206379
206379	Nitrosomonadaceae	family	32003
497727	Candidatus Nitrososphaera gargensis	species	497726
497726	Nitrososphaera	genus	1033997
1033997	Nitrososphaeraceae	family	1033996
1033996	Nitrososphaerales	order	1643678
1643678	Nitrososphaeria	class	651137
338192	Nitrosopumilus maritimus	species	338191
338191	Nitrosopumilus	genus	338190
338190	Nitrosopumilaceae	family	31932
31932	Nitrosopumilales	order	651137
323261	Nitrosococcus oceani ATCC 19707	norank	1229
1229	Nitrosococcus oceani	species	1227
1227	Nitrosococcus	genus	1046
1046	Chromatiaceae	family	135613
135613	Chromatiales	order	1236
387092	Nitratiruptor sp. SB155-2	species	269258
269258	Nitratiruptor	genus	34035
34035	unclassified Epsilonproteobacteria	norank	29547
61853	Nomascus leucogenys	species	325165
325165	Nomascus	genus	9577
9577	Hylobatidae	family	314295
551115	'Nostoc azollae' 0708	norank	1164
1164	Trichormus azollae	species	264688
40302	Nosema ceranae	species	27977
27977	Nosema	genus	27974
27974	Nosematidae	family	6032
63737	Nostoc punctiforme PCC 73102	norank	272131
272131	Nostoc punctiforme	species	1177
1177	Nostoc	genus	1162
9978	Ochotona princeps	species	9977
9977	Ochotona	genus	9976
9976	Ochotonidae	family	9975
9975	Lagomorpha	order	314147
61180	Oesophagostomum dentatum	species	52564
52564	Oesophagostomum	genus	63235
63235	Cloacinidae	family	27829
387005	Onchocerca flexuosa	species	6281
6281	Onchocerca	genus	6296
42157	Onchocerca ochengi	species	6281
6282	Onchocerca volvulus	species	6281
9258	Ornithorhynchus anatinus	species	9257
9257	Ornithorhynchus	genus	9256
9256	Ornithorhynchidae	family	9255
9255	Monotremata	order	9254
9254	Prototheria	norank	40674
9986	Oryctolagus cuniculus	species	9984
9984	Oryctolagus	genus	9979
9979	Leporidae	family	9975
8090	Oryzias latipes	species	8089
8089	Oryzias	genus	8088
8088	Oryziinae	subfamily	47757
47757	Adrianichthyidae	family	28781
28781	Adrianichthyoidei	suborder	76071
76071	Beloniformes	order	1489913
1489913	Atherinomorphae	superorder	1489908
1489908	Ovalentaria	norank	1489872
39947	Oryza sativa Japonica Group	norank	4530
4530	Oryza sativa	species	4527
4527	Oryza	genus	1648021
1648021	Oryzinae	subtribe	147380
147380	Oryzeae	tribe	147367
147367	Oryzoideae	subfamily	359160
242159	Ostreococcus 'lucimarinus'	species	70447
70447	Ostreococcus	genus	1525212
1525212	Bathycoccaceae	family	13792
385169	Ostreococcus sp. RCC809	species	70447
70448	Ostreococcus tauri	species	70447
30611	Otolemur garnettii	species	30610
30610	Otolemur	genus	40297
40297	Galagidae	family	376917
376917	Lorisiformes	infraorder	376911
6233	Panagrellus redivivus	species	6232
6232	Panagrellus	genus	114848
114848	Panagrolaimidae	family	55746
55746	Panagrolaimoidea	superfamily	2082223
2082223	Panagrolaimomorpha	suborder	6300
9598	Pan troglodytes	species	9596
9596	Pan	genus	207598
6256	Parascaris equorum	species	6254
6254	Parascaris	genus	6250
121759	Paracoccidioides brasiliensis	species	38946
38946	Paracoccidioides	genus	1593277
5888	Paramecium tetraurelia	species	5884
5884	Paramecium	genus	340080
340080	Parameciidae	family	33825
33825	Peniculida	order	6020
6020	Oligohymenophorea	class	431838
431838	Intramacronucleata	subphylum	5878
5878	Ciliophora	norank	33630
131310	Parastrongyloides trichosuri	species	131309
131309	Parastrongyloides	genus	6246
6246	Strongyloididae	family	2082224
2082224	Strongyloidoidea	superfamily	2082223
703506	Patellaria atrata	species	703505
703505	Patellaria	genus	37883
37883	Patellariaceae	family	37882
37882	Patellariales	order	159987
121225	Pediculus humanus	species	121222
121222	Pediculus	genus	121221
121221	Pediculidae	family	30005
30005	Anoplura	suborder	85819
85819	Phthiraptera	order	1930602
1930602	Psocodea	superorder	33342
13735	Pelodiscus sinensis	species	204969
204969	Pelodiscus	genus	34907
34907	Trionychidae	family	1579275
1579275	Trionychia	norank	8464
8464	Cryptodira	suborder	8459
8459	Testudines	order	1329799
5076	Penicillium chrysogenum	species	254878
254878	Penicillium chrysogenum species complex	norank	5073
5073	Penicillium	genus	1131492
37727	Talaromyces marneffei	species	5094
5094	Talaromyces	genus	28568
28568	Trichocomaceae	family	5042
31276	Perkinsus marinus	species	28000
28000	Perkinsus	genus	27999
27999	Perkinsidae	family	27998
27998	Perkinsida	order	27997
27997	Perkinsea	norank	33630
7756	Petromyzon	genus	7746
7746	Petromyzontidae	family	7745
7745	Petromyzontiformes	order	117569
117569	Hyperoartia	norank	1476529
1476529	Cyclostomata	norank	7742
5306	Phanerochaete chrysosporium	species	5305
5305	Phanerochaete	genus	396331
396331	Phanerochaetaceae	family	5303
321614	Parastagonospora nodorum SN15	norank	13684
13684	Parastagonospora nodorum	species	1351751
1351751	Parastagonospora	genus	5020
5020	Phaeosphaeriaceae	family	715340
2850	Phaeodactylum tricornutum	species	2849
2849	Phaeodactylum	genus	38749
38749	Phaeodactylaceae	family	38748
38748	Naviculales	order	33850
3885	Phaseolus vulgaris	species	3883
3883	Phaseolus	genus	163735
4837	Phycomyces blakesleeanus	species	4836
4836	Phycomyces	genus	1344966
1344966	Phycomycetaceae	family	4827
4787	Phytophthora infestans	species	4783
4783	Phytophthora	genus	4777
4777	Peronosporaceae	family	4776
4776	Peronosporales	order	4762
4762	Oomycetes	class	33634
3218	Physcomitrella patens	species	3217
3217	Physcomitrella	genus	3216
3216	Funariaceae	family	3215
3215	Funariales	order	114656
114656	Funariidae	subclass	3214
3214	Bryopsida	class	404260
404260	Bryophytina	norank	3208
3208	Bryophyta	norank	3193
164328	Phytophthora ramorum	species	4783
67593	Phytophthora sojae	species	4783
4929	Meyerozyma guilliermondii	species	766728
766728	Meyerozyma	genus	766764
4922	Komagataella pastoris	species	460517
460517	Komagataella	genus	115784
115784	Phaffomycetaceae	family	4892
4924	Scheffersomyces stipitis	species	766733
766733	Scheffersomyces	genus	766764
263820	Picrophilus torridus DSM 9790	norank	82076
82076	Picrophilus torridus	species	46631
46631	Picrophilus	genus	46630
46630	Picrophilaceae	family	2301
2301	Thermoplasmatales	order	183967
183967	Thermoplasmata	class	28890
147573	Piedraia hortae	species	147572
147572	Piedraia	genus	147571
147571	Piedraiaceae	family	134362
5821	Plasmodium berghei	species	418101
418101	Plasmodium (Vinckeia)	subgenus	5820
5820	Plasmodium	genus	1639119
1639119	Plasmodiidae	family	5819
5819	Haemosporida	order	422676
5825	Plasmodium chabaudi	species	418101
5833	Plasmodium falciparum	species	418107
418107	Plasmodium (Laverania)	subgenus	5820
5849	Plasmodium gallinaceum	species	418104
418104	Plasmodium (Haemamoeba)	subgenus	5820
5850	Plasmodium knowlesi	species	418103
418103	Plasmodium (Plasmodium)	subgenus	5820
5854	Plasmodium reichenowi	species	418107
